,date,text_blob,vader_sentiment,Adj Close
0,2021-01-11 00:00:00+00:00,1.0,0.0,0.3523809523809524
1,2021-01-12 00:00:00+00:00,1.0,1.0,0.35714285714285715
2,2021-01-20 00:00:00+00:00,1.0,1.0,0.3904761904761905
3,2021-01-27 00:00:00+00:00,-1.0,0.0,0.38095238095238093
4,2021-02-02 00:00:00+00:00,0.0,0.0,0.41904761904761906
5,2021-02-03 00:00:00+00:00,0.6666666666666666,0.0,0.4
6,2021-02-05 00:00:00+00:00,-1.0,1.0,0.4095238095238095
7,2021-02-17 00:00:00+00:00,1.0,0.0,0.4
8,2021-02-26 00:00:00+00:00,-1.0,-0.6666666666666666,0.3476190476190476
9,2021-03-01 00:00:00+00:00,1.0,-1.0,0.3619047619047619
10,2021-03-03 00:00:00+00:00,0.0,0.0,0.32857142857142857
11,2021-03-05 00:00:00+00:00,0.0,0.0,0.32857142857142857
12,2021-03-08 00:00:00+00:00,1.0,1.0,0.3142857142857143
13,2021-03-09 00:00:00+00:00,0.0,0.0,0.34285714285714286
14,2021-03-15 00:00:00+00:00,0.0,0.5,0.3476190476190476
15,2021-03-18 00:00:00+00:00,1.0,0.0,0.3333333333333333
16,2021-03-23 00:00:00+00:00,0.0,0.0,0.35714285714285715
17,2021-03-24 00:00:00+00:00,-0.5,0.0,0.3476190476190476
18,2021-03-31 00:00:00+00:00,0.0,0.0,0.3476190476190476
19,2021-04-08 00:00:00+00:00,0.0,0.0,0.3952380952380952
20,2021-04-09 00:00:00+00:00,0.0,0.0,0.4142857142857143
21,2021-04-12 00:00:00+00:00,1.0,1.0,0.4142857142857143
22,2021-04-15 00:00:00+00:00,0.0,0.0,0.4142857142857143
23,2021-04-27 00:00:00+00:00,1.0,0.0,0.4238095238095238
24,2021-04-29 00:00:00+00:00,0.0,1.0,0.4380952380952381
25,2021-04-30 00:00:00+00:00,1.0,0.0,0.4380952380952381
26,2021-05-10 00:00:00+00:00,0.0,0.0,0.37142857142857144
27,2021-05-18 00:00:00+00:00,1.0,1.0,0.38095238095238093
28,2021-05-19 00:00:00+00:00,0.0,0.0,0.38095238095238093
29,2021-05-20 00:00:00+00:00,-1.0,-1.0,0.38571428571428573
30,2021-05-21 00:00:00+00:00,0.0,0.0,0.3761904761904762
31,2021-05-24 00:00:00+00:00,0.0,0.0,0.38571428571428573
32,2021-05-25 00:00:00+00:00,-1.0,0.0,0.38571428571428573
33,2021-06-07 00:00:00+00:00,-0.5,0.5,0.37142857142857144
34,2021-06-08 00:00:00+00:00,0.0,0.0,0.3904761904761905
35,2021-06-15 00:00:00+00:00,0.25,0.0,0.41904761904761906
36,2021-06-16 00:00:00+00:00,0.0,0.6666666666666666,0.4238095238095238
37,2021-07-23 00:00:00+00:00,0.5,0.5,0.48095238095238096
38,2021-08-02 00:00:00+00:00,-1.0,1.0,0.40476190476190477
39,2021-08-03 00:00:00+00:00,0.0,0.0,0.4142857142857143
40,2021-08-20 00:00:00+00:00,1.0,1.0,0.37142857142857144
41,2021-08-30 00:00:00+00:00,1.0,1.0,0.42857142857142855
42,2021-09-21 00:00:00+00:00,-1.0,0.0,0.4095238095238095
43,2021-09-22 00:00:00+00:00,-1.0,0.0,0.41904761904761906
44,2021-09-27 00:00:00+00:00,0.0,1.0,0.4238095238095238
45,2021-10-19 00:00:00+00:00,-1.0,0.0,0.43333333333333335
46,2021-11-03 00:00:00+00:00,0.0,0.0,0.41904761904761906
47,2021-11-09 00:00:00+00:00,1.0,1.0,0.46190476190476193
48,2021-11-18 00:00:00+00:00,0.0,0.0,0.49047619047619045
49,2021-12-01 00:00:00+00:00,0.0,1.0,0.43333333333333335
50,2021-12-07 00:00:00+00:00,1.0,0.0,0.4523809523809524
51,2022-01-11 00:00:00+00:00,0.0,1.0,0.4
52,2022-01-13 00:00:00+00:00,1.0,0.0,0.38095238095238093
53,2022-02-04 00:00:00+00:00,0.0,0.0,0.3619047619047619
54,2022-03-15 00:00:00+00:00,-1.0,0.0,0.3142857142857143
55,2022-03-16 00:00:00+00:00,1.0,0.0,0.34285714285714286
56,2022-03-25 00:00:00+00:00,0.0,1.0,0.3952380952380952
57,2022-03-29 00:00:00+00:00,1.0,0.0,0.41904761904761906
58,2022-04-01 00:00:00+00:00,-0.5,0.0,0.3904761904761905
59,2022-04-07 00:00:00+00:00,-1.0,0.0,0.3619047619047619
60,2022-04-21 00:00:00+00:00,-0.5,0.0,0.319047619047619
61,2022-04-22 00:00:00+00:00,-1.0,-1.0,0.3
62,2022-05-02 00:00:00+00:00,1.0,0.0,0.20476190476190476
63,2022-05-03 00:00:00+00:00,0.5,1.0,0.20476190476190476
64,2022-05-04 00:00:00+00:00,1.0,1.0,0.20952380952380953
65,2022-05-05 00:00:00+00:00,1.0,1.0,0.16666666666666666
66,2022-05-09 00:00:00+00:00,1.0,0.0,0.12857142857142856
67,2022-05-10 00:00:00+00:00,-1.0,0.0,0.12857142857142856
68,2022-05-11 00:00:00+00:00,-1.0,0.0,0.11428571428571428
69,2022-05-16 00:00:00+00:00,0.0,0.0,0.1380952380952381
70,2022-05-20 00:00:00+00:00,1.0,0.0,0.12380952380952381
71,2022-06-07 00:00:00+00:00,1.0,-1.0,0.2
72,2022-06-15 00:00:00+00:00,1.0,1.0,0.12380952380952381
73,2022-06-17 00:00:00+00:00,0.0,-0.4,0.11904761904761904
74,2022-06-27 00:00:00+00:00,0.0,0.0,0.1523809523809524
75,2022-07-06 00:00:00+00:00,1.0,1.0,0.15714285714285714
76,2022-07-07 00:00:00+00:00,1.0,1.0,0.16666666666666666
77,2022-07-08 00:00:00+00:00,1.0,1.0,0.1619047619047619
78,2022-07-13 00:00:00+00:00,0.0,0.0,0.1380952380952381
79,2022-07-14 00:00:00+00:00,0.0,1.0,0.1380952380952381
80,2022-07-15 00:00:00+00:00,0.0,1.0,0.1523809523809524
81,2022-07-21 00:00:00+00:00,0.0,0.0,0.20476190476190476
82,2022-07-26 00:00:00+00:00,0.0,0.0,0.15714285714285714
83,2022-07-29 00:00:00+00:00,0.0,0.0,0.2523809523809524
84,2022-08-11 00:00:00+00:00,0.5,0.5,0.28095238095238095
85,2022-08-16 00:00:00+00:00,1.0,1.0,0.3
86,2022-08-18 00:00:00+00:00,0.0,0.0,0.2904761904761905
87,2022-08-23 00:00:00+00:00,1.0,1.0,0.24761904761904763
88,2022-08-25 00:00:00+00:00,-0.5,0.0,0.26666666666666666
89,2022-08-30 00:00:00+00:00,0.0,0.0,0.22380952380952382
90,2022-09-01 00:00:00+00:00,1.0,1.0,0.21904761904761905
91,2022-09-07 00:00:00+00:00,0.3333333333333333,0.3333333333333333,0.22857142857142856
92,2022-09-09 00:00:00+00:00,-1.0,0.0,0.24761904761904763
93,2022-09-14 00:00:00+00:00,0.0,0.0,0.22380952380952382
94,2022-09-21 00:00:00+00:00,0.0,0.0,0.1761904761904762
95,2022-09-27 00:00:00+00:00,0.0,1.0,0.15714285714285714
96,2022-10-07 00:00:00+00:00,1.0,1.0,0.15714285714285714
97,2022-10-10 00:00:00+00:00,1.0,1.0,0.1523809523809524
98,2022-10-11 00:00:00+00:00,1.0,1.0,0.14761904761904762
99,2022-10-12 00:00:00+00:00,1.0,1.0,0.14761904761904762
100,2022-10-13 00:00:00+00:00,1.0,0.0,0.14761904761904762
