,date,text_blob,vader_sentiment
101,2022-08-16 00:00:00+00:00,1.0,1.0
102,2022-08-18 00:00:00+00:00,0.0,0.0
103,2022-08-21 00:00:00+00:00,0.0,0.0
104,2022-08-23 00:00:00+00:00,1.0,1.0
105,2022-08-25 00:00:00+00:00,-0.5,0.0
106,2022-08-28 00:00:00+00:00,1.0,0.0
107,2022-08-30 00:00:00+00:00,0.0,0.0
108,2022-09-01 00:00:00+00:00,1.0,1.0
109,2022-09-04 00:00:00+00:00,1.0,1.0
110,2022-09-07 00:00:00+00:00,0.3333333333333333,0.3333333333333333
111,2022-09-09 00:00:00+00:00,-1.0,0.0
112,2022-09-14 00:00:00+00:00,0.0,0.0
113,2022-09-21 00:00:00+00:00,0.0,0.0
114,2022-09-27 00:00:00+00:00,0.0,1.0
115,2022-10-07 00:00:00+00:00,1.0,1.0
116,2022-10-10 00:00:00+00:00,1.0,1.0
117,2022-10-11 00:00:00+00:00,1.0,1.0
118,2022-10-12 00:00:00+00:00,1.0,1.0
119,2022-10-13 00:00:00+00:00,1.0,0.0
120,2022-10-18 00:00:00+00:00,0.0,0.0
121,2022-10-20 00:00:00+00:00,1.0,0.0
122,2022-10-25 00:00:00+00:00,1.0,0.0
123,2022-10-27 00:00:00+00:00,0.0,0.0
124,2022-11-04 00:00:00+00:00,-1.0,0.5
125,2022-11-07 00:00:00+00:00,0.0,0.0
126,2022-11-08 00:00:00+00:00,1.0,0.0
127,2022-11-10 00:00:00+00:00,0.0,0.0
128,2022-11-11 00:00:00+00:00,0.3333333333333333,0.3333333333333333
129,2022-11-12 00:00:00+00:00,1.0,0.0
130,2022-11-14 00:00:00+00:00,0.0,0.5
131,2022-11-15 00:00:00+00:00,0.0,0.0
132,2022-11-16 00:00:00+00:00,0.6666666666666666,0.0
133,2022-11-17 00:00:00+00:00,1.0,1.0
134,2022-11-18 00:00:00+00:00,0.5,0.0
135,2022-11-23 00:00:00+00:00,1.0,0.0
136,2022-11-24 00:00:00+00:00,-1.0,0.0
137,2022-11-29 00:00:00+00:00,1.0,0.5
138,2022-11-30 00:00:00+00:00,0.0,0.0
139,2022-12-01 00:00:00+00:00,0.0,0.0
140,2022-12-06 00:00:00+00:00,0.0,1.0
141,2022-12-07 00:00:00+00:00,-0.5,0.0
142,2022-12-08 00:00:00+00:00,0.5,0.0
143,2022-12-09 00:00:00+00:00,-0.5,0.0
144,2022-12-13 00:00:00+00:00,1.0,0.5
145,2022-12-14 00:00:00+00:00,1.0,1.0
146,2022-12-15 00:00:00+00:00,0.0,0.0
147,2022-12-16 00:00:00+00:00,0.0,0.0
148,2022-12-20 00:00:00+00:00,0.0,1.0
149,2022-12-22 00:00:00+00:00,1.0,1.0
150,2022-12-28 00:00:00+00:00,0.0,0.0
151,2023-01-05 00:00:00+00:00,0.0,0.5
152,2023-01-06 00:00:00+00:00,0.5,0.0
153,2023-01-10 00:00:00+00:00,0.0,1.0
154,2023-01-12 00:00:00+00:00,-1.0,0.0
155,2023-01-15 00:00:00+00:00,-0.14285714285714285,0.42857142857142855
156,2023-01-16 00:00:00+00:00,-1.0,0.0
157,2023-01-17 00:00:00+00:00,0.0,0.2
158,2023-01-18 00:00:00+00:00,0.0,0.0
159,2023-01-19 00:00:00+00:00,-0.25,0.25
160,2023-01-20 00:00:00+00:00,-0.5,0.0
161,2023-01-21 00:00:00+00:00,1.0,1.0
162,2023-01-22 00:00:00+00:00,0.7142857142857143,0.8571428571428571
163,2023-01-23 00:00:00+00:00,0.0,0.0
164,2023-01-24 00:00:00+00:00,0.0,0.0
165,2023-01-25 00:00:00+00:00,1.0,0.0
166,2023-01-26 00:00:00+00:00,1.0,0.5
167,2023-01-27 00:00:00+00:00,0.0,0.0
168,2023-01-28 00:00:00+00:00,0.16666666666666666,0.16666666666666666
169,2023-01-29 00:00:00+00:00,0.0,0.0
170,2023-01-30 00:00:00+00:00,0.0,0.0
171,2023-01-31 00:00:00+00:00,1.0,0.0
172,2023-02-01 00:00:00+00:00,0.3333333333333333,0.16666666666666666
