,text,favourite_count,retweet_count,created_at,handle
180,"As part of a growing  No Tech for ICE  movement, tech workers at companies like Microsoft (which owns GitHub), Palantir, and Amazon have all pressured their companies internally and publicly to stop working with the agency and its partners. https://t.co/jZmleuC7KD",2,3,2019-10-15 13:00:08+00:00,@recode
181,"One out of 10 products pages you visit on Amazon comes from sponsored content, that's a 3 percentage point jump up from last year. https://t.co/VGFkVJmfem",7,4,2019-10-14 13:00:10+00:00,@recode
182,"Why the government is investigating Apple, Amazon, Google, and Facebook for antitrust    but not Microsoft https://t.co/jws8f0sXjf",3,10,2019-10-14 12:17:41+00:00,@recode
183,Amazon s new weapon to crush competition: $1 items delivered for free   by tomorrow  https://t.co/4tHqemN9BC,13,8,2019-10-14 10:07:33+00:00,@recode
184,"One out of 10 products pages you visit on Amazon comes from sponsored content.

That means smaller brands not only have to buy ads to place prominently in search results on the site, but they also must compete against Amazon s own brands. https://t.co/80nOdsqvMI",13,6,2019-10-13 00:00:04+00:00,@recode
185,"For good or bad, Amazon is squarely in the public s spotlight these days. 

While many people adore the convenience Amazon and its products offer, more and more they re questioning the cost.https://t.co/JeCD3qGLuu",6,3,2019-10-11 16:00:11+00:00,@recode
186,"Amazon's Ring has more than 500 partnerships with police. The agreements let law enforcement contact owners directly and ask for video when investigating crimes. 

Now, more than 30 civil rights want the practice to end: https://t.co/BYpLwf2cQQ",2,1,2019-10-10 13:00:06+00:00,@recode
187,Here s everything we know about Amazon s video doorbell and the controversies surrounding it: https://t.co/OPcPKMh8xG,7,5,2019-10-10 03:30:01+00:00,@recode
188,"Amazon's Ring has more than 500 partnerships with police. The agreements let law enforcement contact owners directly and ask for video when investigating crimes. 

Now, more than 30 civil rights want the practice to end: https://t.co/BYpLwf2cQQ",5,1,2019-10-08 16:00:08+00:00,@recode
189,Activists are pressuring lawmakers to stop Amazon Ring s police surveillance partnerships https://t.co/imy2zRKkmx,4,4,2019-10-08 11:06:44+00:00,@recode
190,"Amazon s Prime Video app, which had disappeared from Apple s app stores, is back.

It's reasonable to wonder if Amazon s disappearance was due to a dispute because companies that used to be allies or frenemies are drawing sharper lines between each other. https://t.co/QiLejWLrAB",6,0,2019-10-06 23:30:01+00:00,@recode
191,Amazon s video app should be coming back to Apple. But get ready to see more streaming fights. https://t.co/or6xV6Tque,7,2,2019-10-04 19:16:13+00:00,@recode
192,"At @zulily, a former Amazon executive is trying to expose one of Amazon s Achilles  heels. 

The flash-sale site has a new feature showing online shoppers how much cheaper its prices are than Amazon s and Walmart s:
https://t.co/5eYoyYIb3E",6,1,2019-10-02 14:45:01+00:00,@recode
193,Amazon and Walmart want you to think they always have the best prices. A smaller competitor is showing otherwise. https://t.co/LnJxiuRX8q,7,3,2019-10-02 10:37:27+00:00,@recode
194,"Xbox and Playstation manipulate their marketplaces   and customers   just like Google, Amazon and Apple https://t.co/Y5tnX9JmnR",6,2,2019-09-27 18:51:13+00:00,@recode
195,Amazon s Alexa-powered ambitions contradict its promises to protect your privacy https://t.co/K6VqhqR1yf,7,2,2019-09-26 03:40:14+00:00,@recode
196,Jeff Bezos says Amazon is writing its own facial recognition laws to pitch to lawmakers https://t.co/hzqskKAN1k,10,6,2019-09-26 00:52:04+00:00,@recode
197,"Netflix is paying a lot of money for the rights to show Seinfeld to its 150 million subscribers around the world, starting in 2021.

That means the show will be moving from its current streaming homes   Hulu and Amazon   for a five-year run.
https://t.co/fSAs3rnk5r",22,4,2019-09-23 01:30:00+00:00,@recode
198,"11 percent of all product views on Amazon come from sponsored listings, up 3 percentage points in just the past year. 

Showing up higher in search results greatly affects whether people will click on and buy products. 
https://t.co/CpPjb6AcS9",6,3,2019-09-21 16:30:02+00:00,@recode
199,"With Amazon PayCode, shoppers can order and pay in cash in 24 hours at a Western Union location. 

But if you re going to go to a Western Union to pay for your Amazon order, wouldn t you just buy the item at a brick-and-mortar store and have it that day? https://t.co/I7Pf4wEuJE",9,5,2019-09-21 14:00:07+00:00,@recode
200,"In total, today's #ClimateStrike likely to be one of the largest environmental protests in history. 

Here's why 1,500 Amazon workers walked out of work today to protest their company s environmental impact. https://t.co/fZSvT4yG0J",8,4,2019-09-20 23:00:07+00:00,@recode
201,"Amazon employees joining the #ClimateStrike today want to see the company promise to make zero emissions, drop contracts with fossil fuel companies, and stop funding climate change deniers.
https://t.co/8bY9IMfwJm",6,2,2019-09-20 18:00:07+00:00,@recode
202,"Today, over 1,500 Amazon workers plan to walk out of work to protest their company s environmental impact. 

Organizers want the company to promise to make zero emissions, drop contracts with fossil fuel companies, and stop funding climate change deniers. https://t.co/p7pDBajWkV",15,7,2019-09-20 13:46:09+00:00,@recode
203,"With Amazon PayCode, shoppers can order and pay in cash in 24 hours at a Western Union location. 

But if you re going to go to a Western Union to pay for your Amazon order, wouldn t you just buy the item at a brick-and-mortar store and have it that day? https://t.co/I7Pf4wEuJE",13,2,2019-09-20 13:00:09+00:00,@recode
204,Here s why the Amazon climate walkout is a big deal   https://t.co/TPADHn8TcT,6,3,2019-09-20 09:09:45+00:00,@recode
205,"Amazon's new pay-with-cash service is the company s latest attempt to court Walmart shoppers.
https://t.co/R9jNU6ZYZJ",4,2,2019-09-20 03:30:00+00:00,@recode
206,Amazon will start letting people pay with cash because not everyone has credit cards https://t.co/HBT0fs6wHG,12,6,2019-09-19 19:24:33+00:00,@recode
207,Two-thirds of Americas want to break up companies like Amazon and Google https://t.co/oJtRabgQoV,6,3,2019-09-18 14:59:44+00:00,@recode
208,"11 percent of all product views on Amazon come from sponsored listings, up 3 percentage points in just the past year. 

Showing up higher in search results greatly affects whether people will click on and buy products. 
https://t.co/CpPjb6AcS9",7,1,2019-09-18 01:30:01+00:00,@recode
209,"Netflix is paying a lot of money for the rights to show Seinfeld to its 150 million subscribers around the world, starting in 2021.

That means the show will be moving from its current streaming homes   Hulu and Amazon   for a five-year run.
https://t.co/fSAs3rnk5r",15,2,2019-09-17 03:30:00+00:00,@recode
210,"11 percent of all product views on Amazon come from sponsored listings, up 3 percentage points in just the past year. 

Showing up higher in search results greatly affects whether people will click on and buy products. 
https://t.co/CpPjb6AcS9",4,7,2019-09-17 01:30:01+00:00,@recode
211,More of the products you view on Amazon are coming from ads https://t.co/DavF8RXK6o,4,2,2019-09-16 17:35:40+00:00,@recode
212,"""They're the geniuses here that told the wealthiest man in the world: 'Put your hand back in your pocket.'""    @profgalloway on how @AOC and others got Amazon to bring jobs to New York City anyway, without the tax breaks

Watch the full presentation:
https://t.co/rw5fURHPMa https://t.co/BCqgSlyL0y",11,2,2019-09-16 03:00:02+00:00,@recode
213,"Walmart s e-commerce boss @marcericlore on buying smaller retailers, losing $1 billion this year, and what it s like to compete with Amazon. 

Watch the full interview from #CodeCommerce: https://t.co/QXU5RAiGbH https://t.co/fle6KtLuJu",10,10,2019-09-10 23:00:06+00:00,@recode
214,"""They're the geniuses here that told the wealthiest man in the world: 'Put your hand back in your pocket.'""    @profgalloway on how @AOC and others got Amazon to bring jobs to New York City anyway, without the tax breaks

Watch the full #CodeCommerce talk:
https://t.co/rw5fURHPMa https://t.co/hKAlY8bbai",17,8,2019-09-10 19:43:10+00:00,@recode
215," For us, it went against every mandate we have of good brand management.    @BIRKENSTOCKUSA CEO David Kahan on the choice to stop selling on Amazon's marketplace. 

#CodeCommerce https://t.co/S7ty07wonT",5,3,2019-09-10 17:03:22+00:00,@recode
216,"""You have to behave as a CEO as if Amazon is in your market. Because if they aren t in it today, they ll probably be in it tomorrow.    @jenn_rtr, CEO of @RenttheRunway. 

She told @DelRey she's always considering her strategy with Amazon in the mix. #CodeCommerce https://t.co/s8RimcNLYg",7,4,2019-09-10 16:45:10+00:00,@recode
217,Travel startup Away won t be selling its luggage on Amazon anytime soon https://t.co/6B9NnrJqXf,9,1,2019-09-09 22:58:35+00:00,@recode
218,Walmart is done trying to buy small retailers to compete with Amazon https://t.co/cqlv5c1eVw,9,4,2019-09-09 22:58:35+00:00,@recode
219,"Bonus for #CodeCommerce attendees today: 

Host Jason @DelRey will record the final episode of Recode's  Land of the Giants: The Rise of Amazon  podcast live as the last session of the day. 

Subscribe on @applepodcasts to hear the episode: https://t.co/Nx06KXnHtZ",3,1,2019-09-09 17:05:41+00:00,@recode
220,Hundreds of Amazon employees plan to walk out of work in protest of Amazon s environmental policies https://t.co/1IhPXZeYzN,8,6,2019-09-09 15:50:37+00:00,@recode
221,"State attorneys general from both parties are upping the pressure on Facebook and Google with antitrust probes into their practices.

Right now, the DOJ, FTC, state AGs, Congress and HUD are engaged in probes of Facebook, Google, Amazon, and Apple. 
https://t.co/Y9HRAWtXxL",4,1,2019-09-09 02:00:01+00:00,@recode
222,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/OhfZoPsKQQ",3,0,2023-02-12 14:00:25+00:00,@ZDNet
223,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/jeZ3lM5hJc",0,0,2023-02-12 09:30:13+00:00,@ZDNet
224,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/qWOgXhcWeQ",1,0,2023-02-12 05:00:44+00:00,@ZDNet
225,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/snpjgunv2E,1,1,2023-02-12 00:30:17+00:00,@ZDNet
226,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/S6poX1kpJE",2,1,2023-02-12 00:15:18+00:00,@ZDNet
227,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/Evl9i2q622,0,1,2023-02-11 20:00:59+00:00,@ZDNet
228,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/zk6GIgSABP",1,0,2023-02-11 19:15:23+00:00,@ZDNet
229,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/nw3TxZ28je,0,0,2023-02-11 15:15:21+00:00,@ZDNet
230,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/BWNkJKIzY0",1,1,2023-02-11 14:00:45+00:00,@ZDNet
231,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/cGPrYq2gV3,2,1,2023-02-11 10:45:20+00:00,@ZDNet
232,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/wMb8CjDeSM,2,3,2023-02-11 05:45:21+00:00,@ZDNet
233,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/0flaZy0Fxf,1,3,2023-02-11 01:01:07+00:00,@ZDNet
234,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections  https://t.co/pQZM728MBo,1,2,2023-02-10 20:00:59+00:00,@ZDNet
235,Amazon's Kuiper satellite broadband takes a big step forward - despite SpaceX objections https://t.co/dsuNSib1Rn by @LiamT,5,3,2023-02-10 14:20:47+00:00,@ZDNet
236,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon  https://t.co/jgwUC59mOY",0,0,2023-02-09 15:00:52+00:00,@ZDNet
237,"Bose TV speaker, soundbar just dropped to less than $200 on Amazon https://t.co/3IEchdRKUe by @SecurityCharlie",0,0,2023-02-09 09:39:44+00:00,@ZDNet
238,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/DA7AFg8Yuf,1,2,2023-02-09 06:01:13+00:00,@ZDNet
239,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/mWQbdIwGpx,1,2,2023-02-09 01:01:17+00:00,@ZDNet
240,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/cbyi28LvLl,0,1,2023-02-08 20:15:15+00:00,@ZDNet
241,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/OeDvfepGJ8,3,1,2023-02-08 14:45:20+00:00,@ZDNet
242,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/2r3qkrIi2U,1,0,2023-02-08 07:00:57+00:00,@ZDNet
243,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/Vio7gGveHZ,0,1,2023-02-07 20:15:22+00:00,@ZDNet
244,Save $46 on an Amazon Kindle e-reader bundle for Valentine's Day  https://t.co/zJKd6j7LQz,0,0,2023-02-07 18:00:54+00:00,@ZDNet
245,The ASUS Chromebook C425 just dropped to less than $200 on Amazon  https://t.co/VzhFc7GO9G,1,0,2023-02-07 15:15:14+00:00,@ZDNet
246,Save $46 on an Amazon Kindle e-reader bundle for Valentine's Day  https://t.co/dgAXb4ALHX,0,0,2023-02-07 12:30:17+00:00,@ZDNet
247,The ASUS Chromebook C425 just dropped to less than $200 on Amazon https://t.co/X8cBoPibUk by @SecurityCharlie,0,0,2023-02-07 09:41:20+00:00,@ZDNet
248,Save $46 on an Amazon Kindle e-reader bundle for Valentine's Day  https://t.co/qawSdr8vo8,1,0,2023-02-07 07:00:46+00:00,@ZDNet
249,Amazon Fire TV Omni Series QLED review  https://t.co/olauSUuou5,0,0,2023-02-06 19:01:24+00:00,@ZDNet
250,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/pPG4IonQee,0,1,2023-02-06 18:30:28+00:00,@ZDNet
251,Save $46 on an Amazon Kindle e-reader bundle for Valentine's Day  https://t.co/pm7YNkVi1v,0,0,2023-02-06 14:15:12+00:00,@ZDNet
252,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/BpXIDQaE0R,0,0,2023-02-06 13:15:17+00:00,@ZDNet
253,Save $46 on an Amazon Kindle e-reader bundle ahead of Valentine's Day https://t.co/2H0kfiUFvi by @SecurityCharlie,0,0,2023-02-06 09:41:25+00:00,@ZDNet
254,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/CZiIN6iTOc,0,1,2023-02-06 08:45:18+00:00,@ZDNet
255,This LG UltraWide monitor is now just $337 on Amazon  https://t.co/D3knCkiMLg,1,0,2023-02-06 05:45:22+00:00,@ZDNet
256,Amazon Fire TV Omni Series QLED review  https://t.co/t5gv09OWTG,0,0,2023-02-06 05:00:38+00:00,@ZDNet
257,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/qRL4TdtPM2,0,0,2023-02-06 04:00:52+00:00,@ZDNet
258,This LG UltraWide monitor is now just $337 on Amazon  https://t.co/sWHRMoyOrK,3,0,2023-02-06 00:45:13+00:00,@ZDNet
259,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/SIGavqslzC,1,0,2023-02-05 23:15:08+00:00,@ZDNet
260,This LG UltraWide monitor is now just $337 on Amazon  https://t.co/Tz4rXyuuxR,2,0,2023-02-05 19:15:22+00:00,@ZDNet
261,Amazon thinks these are the best Valentine's gadgets and I'm not in love  https://t.co/egdMwYgjE6,1,0,2023-02-05 18:15:15+00:00,@ZDNet
262,Amazon thinks these are the best Valentine's gadgets and I'm not in love https://t.co/Ua5FKQWeug by @ChrisMatyszczyk,0,0,2023-02-05 14:00:20+00:00,@ZDNet
263,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/OG7ih2Xd6M,0,0,2023-02-05 09:30:14+00:00,@ZDNet
264,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/SwHS8Ufl1b,1,1,2023-02-05 05:00:43+00:00,@ZDNet
265,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/4YRKHoOPqT,0,0,2023-02-05 00:45:11+00:00,@ZDNet
266,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/zls2augZx5,0,0,2023-02-04 19:45:15+00:00,@ZDNet
267,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/issa2H7kVM,0,0,2023-02-04 15:15:13+00:00,@ZDNet
268,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/kVDoUFwfoD,0,0,2023-02-04 11:00:34+00:00,@ZDNet
269,The DJI Pocket 2 dropped to $310 on Amazon  https://t.co/l6tW5DmjO7,2,0,2023-02-04 06:30:23+00:00,@ZDNet
270,This LG UltraWide monitor is now just $337 on Amazon  https://t.co/ZqDxOsL3YB,1,0,2023-02-03 18:01:16+00:00,@ZDNet
271,This LG UltraWide monitor is now just $337 on Amazon  https://t.co/2XcAwpu1uN,1,0,2023-02-03 10:15:13+00:00,@ZDNet
272,Don't miss this LG UltraWide monitor on sale at Amazon for $133 off https://t.co/27m5eJzK5Z,2,1,2023-02-02 20:16:55+00:00,@ZDNet
273,Amazon Fire TV Omni Series QLED review  https://t.co/tH0dB5UmKb,1,0,2023-02-02 03:30:23+00:00,@ZDNet
274,Amazon Fire TV Omni Series QLED review  https://t.co/zZTikcVYdH,0,0,2023-02-01 22:30:24+00:00,@ZDNet
275,Amazon Fire TV Omni Series QLED review  https://t.co/U30pSDEAUp,0,0,2023-02-01 17:00:32+00:00,@ZDNet
276,Amazon Fire TV Omni Series QLED review  https://t.co/bbJqVSP4Y1,0,0,2023-02-01 12:15:12+00:00,@ZDNet
277,Amazon Fire TV Omni Series QLED review  https://t.co/EWFNZJZKYn,0,0,2023-02-01 06:15:17+00:00,@ZDNet
278,Amazon Fire TV Omni Series QLED: Worth it for Alexa fans https://t.co/SEoZRXQJpa,0,0,2023-01-31 21:11:32+00:00,@ZDNet
279,You can now buy the Ring video doorbell for only $35 on Amazon  https://t.co/4JWNaB2ey7,0,0,2023-01-30 20:00:40+00:00,@ZDNet
280,You can now buy the Ring video doorbell for only $35 on Amazon  https://t.co/pbKKMIUA0g,1,0,2023-01-30 13:30:18+00:00,@ZDNet
281,How to sign up for Amazon RxPass  https://t.co/ujbZvZEQvp,1,0,2023-01-30 13:00:27+00:00,@ZDNet
282,Home security deals: You can now buy the Ring video doorbell for only $35 on Amazon https://t.co/nvQLjRjoIp by @SecurityCharlie,0,0,2023-01-30 08:53:23+00:00,@ZDNet
283,How to sign up for Amazon RxPass  https://t.co/whZhaL0hS6,0,0,2023-01-30 08:00:34+00:00,@ZDNet
284,How to sign up for Amazon RxPass  https://t.co/E6ZGNef5ZU,0,0,2023-01-30 03:00:27+00:00,@ZDNet
285,This iPad Air just dropped to $800 on Amazon  https://t.co/0dL3l6vdmG,2,0,2023-01-29 02:45:15+00:00,@ZDNet
286,This iPad Air just dropped to $800 on Amazon  https://t.co/vjEQjNlYwI,1,0,2023-01-28 22:15:07+00:00,@ZDNet
287,This iPad Air just dropped to $800 on Amazon  https://t.co/AKmmsiHcih,2,0,2023-01-28 16:45:12+00:00,@ZDNet
288,This iPad Air just dropped to $800 on Amazon  https://t.co/aucLHN0Aye,0,0,2023-01-28 12:15:06+00:00,@ZDNet
289,This iPad Air just dropped to $800 on Amazon  https://t.co/oAgYsu7Krg,0,0,2023-01-28 07:00:54+00:00,@ZDNet
290,This iPad Air just dropped to $800 on Amazon  https://t.co/Rp0CVq4TEb,0,0,2023-01-28 02:30:21+00:00,@ZDNet
291,This iPad Air just dropped to $800 on Amazon  https://t.co/Pjl2RWdkmM,1,0,2023-01-27 22:15:09+00:00,@ZDNet
292,How to trade in your old devices for Amazon gift cards  https://t.co/znqD1A5slS,0,0,2023-01-26 18:30:37+00:00,@ZDNet
293,"These Blink, Echo, and Kasa devices are all on discounted on Amazon  https://t.co/QV17ksqeno",0,0,2023-01-23 05:30:38+00:00,@ZDNet
294,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/Dyq1tHXqZQ",1,0,2023-01-22 18:00:43+00:00,@ZDNet
295,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/flrdkECOES",3,1,2023-01-22 13:45:18+00:00,@ZDNet
296,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/BQ2DB7lGYP",1,0,2023-01-22 09:30:18+00:00,@ZDNet
297,The Amazon Echo Show 10 is 22% off today  https://t.co/ntIWhy1taV,0,0,2023-01-22 07:30:09+00:00,@ZDNet
298,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/0fjqlSCqpq",2,0,2023-01-22 05:15:16+00:00,@ZDNet
299,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/VX9u5vWjgJ",0,0,2023-01-22 01:00:46+00:00,@ZDNet
300,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/1fFhmQbreu",2,0,2023-01-21 20:45:14+00:00,@ZDNet
301,"Amazon floored me with the kindest little gesture (yes, I said Amazon)  https://t.co/MY6klHukky",0,0,2023-01-21 16:15:36+00:00,@ZDNet
302,"Amazon floored me with the kindest little gesture (yes, I said Amazon) https://t.co/NkJaKhbHQI by @ChrisMatyszczyk",2,1,2023-01-21 12:00:19+00:00,@ZDNet
303,The Amazon Echo Show 10 is 22% off today https://t.co/Qf4FElGIEY,0,2,2023-01-19 19:04:47+00:00,@ZDNet
304,"These Blink, Echo, and Kasa devices are all on discounted on Amazon  https://t.co/3WVX2oNPth",0,0,2023-01-18 10:00:35+00:00,@ZDNet
305,"These Blink, Echo, and Kasa devices are all on discounted on Amazon  https://t.co/OJQWXvSW5j",2,0,2023-01-18 05:45:21+00:00,@ZDNet
306,"These Blink, Echo, and Kasa devices are all on discounted on Amazon  https://t.co/CrKQhlZLpt",1,0,2023-01-18 01:00:54+00:00,@ZDNet
307,"These Blink, Echo, and Kasa devices are all on discounted on Amazon  https://t.co/v3j2fG9qkh",1,1,2023-01-17 20:15:13+00:00,@ZDNet
308,The ASUS VivoBook 13 Slate just dropped to less than $300 on Amazon  https://t.co/OhRKAAmYPq,2,0,2023-01-17 19:30:35+00:00,@ZDNet
309,Set up a smart home for less with Amazon sales  https://t.co/MWMUIc1Scn,1,0,2023-01-17 15:15:21+00:00,@ZDNet
310,The ASUS VivoBook 13 Slate just dropped to less than $300 on Amazon  https://t.co/IwmtgwO7KI,0,0,2023-01-17 11:30:25+00:00,@ZDNet
311,"Set up a smart home for less with Amazon sales on cameras, doorbells, smart lights, and more https://t.co/OIhVfMSmt7 by @SecurityCharlie",0,0,2023-01-17 10:59:07+00:00,@ZDNet
312,High speed TP-Link Archer gaming router goes on sale at Amazon for $275  https://t.co/1Vlxk5E5y3,1,1,2023-01-16 01:30:20+00:00,@ZDNet
313,High speed TP-Link Archer gaming router goes on sale at Amazon for $275  https://t.co/QHbC44Y8k7,2,0,2023-01-15 21:00:33+00:00,@ZDNet
314,High speed TP-Link Archer gaming router goes on sale at Amazon for $275  https://t.co/zU762F1pK9,3,0,2023-01-15 16:30:21+00:00,@ZDNet
315,High speed TP-Link Archer gaming router goes on sale at Amazon for $275  https://t.co/x1jf5UABCk,1,1,2023-01-15 12:00:32+00:00,@ZDNet
316,How to recycle your old electronics into Amazon gift cards  https://t.co/LOKA33AHIY,3,1,2023-01-15 11:15:12+00:00,@ZDNet
317,High speed TP-Link Archer gaming router goes on sale at Amazon for $275  https://t.co/308m2yFLSx,3,2,2023-01-15 07:30:15+00:00,@ZDNet
318,How to recycle your old electronics into Amazon gift cards  https://t.co/3DmxF9SLxJ,4,3,2023-01-15 06:45:23+00:00,@ZDNet
319,How to recycle your old electronics into Amazon gift cards  https://t.co/A54lOVPje9,3,1,2023-01-15 02:30:21+00:00,@ZDNet
320,Amazon is developing an improved LLM to power Alexa https://t.co/YpciVFOuwg,88,23,2023-04-28 20:26:46+00:00,@TechCrunch
321,Amazon is developing an improved LLM to power Alexa https://t.co/vKZidH2OrP by @aiishamalik1,14,3,2023-04-28 19:07:21+00:00,@TechCrunch
322,"Amazon omits India business in earnings, a first in years https://t.co/nPwyuxIp2q",14,5,2023-04-28 06:03:59+00:00,@TechCrunch
323,Pinterest announces multi-year ads partnership with Amazon https://t.co/1SDKdiXMoo,18,5,2023-04-27 23:54:49+00:00,@TechCrunch
324,Pinterest announces multi-year ads partnership with Amazon https://t.co/KLss6vabrI by @sarahintampa,15,5,2023-04-27 20:08:17+00:00,@TechCrunch
325,"Amazon closing Halo health division, lays off staff while offering hardware refunds https://t.co/FKIZvsNgka",14,6,2023-04-27 00:45:02+00:00,@TechCrunch
326,"Amazon closing Halo health division, lays off staff while offering hardware refunds https://t.co/sbCCFjSRzc by @bheater",14,1,2023-04-26 19:42:45+00:00,@TechCrunch
327,"Robotics safety firm Veo raises $29 million, with help from Amazon https://t.co/R5RBBP1fug",8,2,2023-04-26 06:11:19+00:00,@TechCrunch
328,"Robotics safety firm Veo raises $29 million, with help from Amazon https://t.co/QBSpL5Eihz by @bheater",5,2,2023-04-25 15:00:40+00:00,@TechCrunch
329,Amazon Web Services is one of the most in-demand cloud platforms in the world. Become a pro with a special $10 limited-time discount on this extensive bundle. https://t.co/0WKQ734Skq #education #cloud #aws,3,0,2023-04-18 12:15:52+00:00,@TechRepublic
330,"Amazon announces Bedrock and Titan, generative AI on the cloud https://t.co/LVDAshhQ5S",1,0,2023-04-14 16:55:04+00:00,@TechRepublic
331,"Microsoft will lay off 10,000 employees. The tech giant is the latest to make workforce cuts on the heels of similar announcements in recent months by Amazon, Meta, Cisco, Salesforce and Twitter. https://t.co/jWLIK0fZW9 #tech #microsoft",4,1,2023-01-19 16:19:00+00:00,@TechRepublic
332,"Rockset releases connector for Amazon MSK, optimizing real-time streaming analytics
https://t.co/IHGQJDch2F #technews #technology",1,0,2022-12-14 23:00:35+00:00,@TechRepublic
333,"Pentagon splits $9B cloud deal between Amazon, Google, Microsoft and Oracle
https://t.co/J0KdEvQnO8 #technews #technology",3,0,2022-12-09 16:15:01+00:00,@TechRepublic
334,"5 Amazon Cyber Week deals sure to make remote workers  lives a bit easier
https://t.co/fYb6wSk77g #technews #technology",1,1,2022-11-29 18:30:37+00:00,@TechRepublic
335,"Amazon Web Services vs VMware Cloud: Compare top cloud migration tools
https://t.co/dF3zlwVmL4 #technews #technology",1,3,2022-11-18 12:00:52+00:00,@TechRepublic
336,"Amazon Web Services vs Microsoft Azure: Compare top cloud migration tools
https://t.co/6WCyJ6Prel #technews #technology",0,0,2022-11-08 19:00:47+00:00,@TechRepublic
337,"Amazon Web Services vs Google Cloud: Compare top cloud migration tools
https://t.co/bqNmrPPgKw #technews #technology",2,3,2022-10-25 13:14:39+00:00,@TechRepublic
338,"Amazon Web Services vs IBM Cloud: Compare top cloud migration tools
https://t.co/sgplwLzSXu #technews #technology",5,2,2022-10-20 11:00:46+00:00,@TechRepublic
339,"Great Amazon Prime Day deals for remote workers
https://t.co/5H0GZctL4g #technews #technology",1,0,2022-10-12 16:30:33+00:00,@TechRepublic
340,"Amazon Prime Early Access sale: How to get the best tech deals
https://t.co/YA8wuwJRdO #technews #technology",1,0,2022-10-11 17:00:59+00:00,@TechRepublic
341,"Great Amazon Prime Day deals for remote workers
https://t.co/5H0GZccI2g #technews #technology",4,1,2022-10-11 16:44:53+00:00,@TechRepublic
342,"Amazon Prime Early Access sale: How to get the best tech deals
https://t.co/YA8wux0UfO #technews #technology",1,0,2022-10-07 20:00:42+00:00,@TechRepublic
343,"How to use the Amazon Linux container image with Docker for development
https://t.co/Q4TpA9qgWN #technews #technology",2,2,2022-09-21 18:30:34+00:00,@TechRepublic
344,Get the latest tech new AND be entered to win a $100 #Amazon gift card when you subscribe to our Top Story of the Day newsletter! Enter now   https://t.co/XYcMPXohyF,2,1,2022-09-04 16:52:54+00:00,@TechRepublic
345,Don't miss out on your chance to win $100 #Amazon Gift Card! Enter now   https://t.co/XYcMPXohyF #amazongiveaway #giftcard #technews #amazon #newsletter #technology #subscribe https://t.co/sr3WUjSiVW,1,0,2022-09-01 11:38:26+00:00,@TechRepublic
346,"Don't miss out on your chance to win a $100 #Amazon Gift Card! Our Top Story of the Day #Giveaway ends soon! Enter now   https://t.co/XYcMPXohyF

#technews #AmazonGiveaway #giftcardgiveaway #newsletter #technology #technologynews https://t.co/SSN3AY8qnN",2,0,2022-08-23 12:36:10+00:00,@TechRepublic
