,date,text_blob,vader_sentiment,Adj Close
0,2017-06-21 00:00:00+00:00,1.0,1.0,0.02857142857142857
1,2017-08-11 00:00:00+00:00,1.0,1.0,0.014285714285714285
2,2017-12-21 00:00:00+00:00,0.0,0.0,0.08571428571428572
3,2018-01-12 00:00:00+00:00,0.0,0.0,0.1357142857142857
4,2018-03-09 00:00:00+00:00,1.0,1.0,0.22857142857142856
5,2018-03-14 00:00:00+00:00,1.0,1.0,0.2357142857142857
6,2018-04-03 00:00:00+00:00,1.0,1.0,0.16428571428571428
7,2018-04-18 00:00:00+00:00,-1.0,1.0,0.21428571428571427
8,2018-06-05 00:00:00+00:00,1.0,1.0,0.2714285714285714
9,2018-06-11 00:00:00+00:00,1.0,1.0,0.2714285714285714
10,2018-10-31 00:00:00+00:00,0.0,0.0,0.2357142857142857
11,2018-12-03 00:00:00+00:00,1.0,1.0,0.3
12,2019-01-16 00:00:00+00:00,1.0,1.0,0.2714285714285714
13,2019-07-26 00:00:00+00:00,1.0,0.0,0.36428571428571427
14,2019-08-30 00:00:00+00:00,1.0,0.0,0.3
15,2019-10-17 00:00:00+00:00,1.0,0.0,0.30714285714285716
16,2019-11-08 00:00:00+00:00,1.0,0.0,0.30714285714285716
17,2019-12-27 00:00:00+00:00,1.0,0.0,0.3357142857142857
18,2020-04-14 00:00:00+00:00,0.0,0.0,0.4857142857142857
19,2020-04-22 00:00:00+00:00,1.0,1.0,0.5142857142857142
20,2020-08-12 00:00:00+00:00,0.0,1.0,0.8
21,2020-10-26 00:00:00+00:00,0.0,0.0,0.8142857142857143
22,2020-12-10 00:00:00+00:00,1.0,1.0,0.7785714285714286
23,2021-01-12 00:00:00+00:00,1.0,1.0,0.7857142857142857
24,2021-03-01 00:00:00+00:00,1.0,1.0,0.7928571428571428
25,2021-07-16 00:00:00+00:00,1.0,1.0,0.9428571428571428
26,2021-08-26 00:00:00+00:00,1.0,1.0,0.85
27,2021-10-01 00:00:00+00:00,0.0,0.0,0.8428571428571429
28,2021-10-04 00:00:00+00:00,1.0,1.0,0.8071428571428572
29,2021-10-05 00:00:00+00:00,0.0,0.0,0.8214285714285714
30,2021-10-06 00:00:00+00:00,1.0,1.0,0.8357142857142857
31,2021-11-24 00:00:00+00:00,0.0,0.0,0.95
32,2021-11-29 00:00:00+00:00,0.0,0.0,0.9428571428571428
33,2021-11-30 00:00:00+00:00,-1.0,0.0,0.9214285714285714
34,2022-01-27 00:00:00+00:00,1.0,1.0,0.6642857142857143
35,2022-01-28 00:00:00+00:00,0.0,0.0,0.6928571428571428
36,2022-02-03 00:00:00+00:00,0.0,0.0,0.6571428571428571
37,2022-03-07 00:00:00+00:00,-1.0,1.0,0.65
38,2022-05-02 00:00:00+00:00,0.5,1.0,0.5571428571428572
39,2022-05-09 00:00:00+00:00,0.0,1.0,0.44285714285714284
40,2022-07-06 00:00:00+00:00,1.0,1.0,0.4857142857142857
41,2022-07-13 00:00:00+00:00,-1.0,0.0,0.45714285714285713
42,2022-08-08 00:00:00+00:00,0.0,1.0,0.6642857142857143
43,2022-09-01 00:00:00+00:00,1.0,1.0,0.5785714285714286
44,2022-09-30 00:00:00+00:00,1.0,1.0,0.4785714285714286
45,2022-10-13 00:00:00+00:00,-1.0,1.0,0.4714285714285714
46,2022-10-18 00:00:00+00:00,1.0,1.0,0.5
47,2022-10-27 00:00:00+00:00,0.0,0.0,0.45714285714285713
48,2022-11-02 00:00:00+00:00,1.0,0.0,0.32857142857142857
49,2022-11-03 00:00:00+00:00,1.0,1.0,0.30714285714285716
50,2022-11-16 00:00:00+00:00,1.0,1.0,0.36428571428571427
51,2022-11-22 00:00:00+00:00,1.0,1.0,0.3357142857142857
52,2022-12-02 00:00:00+00:00,1.0,0.5,0.34285714285714286
53,2023-01-18 00:00:00+00:00,1.0,1.0,0.35
54,2023-01-24 00:00:00+00:00,0.0,1.0,0.35714285714285715
55,2023-01-27 00:00:00+00:00,-1.0,0.0,0.4
56,2023-02-01 00:00:00+00:00,1.0,1.0,0.42142857142857143
57,2023-03-06 00:00:00+00:00,1.0,0.0,0.3357142857142857
58,2023-03-07 00:00:00+00:00,0.3333333333333333,0.6666666666666666,0.3357142857142857
59,2023-03-13 00:00:00+00:00,0.0,1.0,0.32857142857142857
60,2023-03-14 00:00:00+00:00,0.0,0.0,0.34285714285714286
61,2023-03-20 00:00:00+00:00,-0.3333333333333333,0.3333333333333333,0.36428571428571427
62,2023-03-21 00:00:00+00:00,0.5,0.0,0.38571428571428573
63,2023-03-22 00:00:00+00:00,0.5,0.0,0.37142857142857144
64,2023-03-27 00:00:00+00:00,0.0,0.0,0.37142857142857144
65,2023-03-28 00:00:00+00:00,-0.6666666666666666,0.0,0.36428571428571427
66,2023-03-29 00:00:00+00:00,0.4,0.0,0.38571428571428573
67,2023-03-30 00:00:00+00:00,0.5,0.0,0.4
68,2023-04-04 00:00:00+00:00,-0.3333333333333333,0.6666666666666666,0.40714285714285714
69,2023-04-05 00:00:00+00:00,-1.0,0.0,0.39285714285714285
70,2023-04-06 00:00:00+00:00,0.3333333333333333,0.0,0.4
71,2023-04-10 00:00:00+00:00,1.0,0.0,0.4
72,2023-04-11 00:00:00+00:00,1.0,0.0,0.37857142857142856
73,2023-04-13 00:00:00+00:00,0.3333333333333333,0.0,0.4
74,2023-04-14 00:00:00+00:00,1.0,0.0,0.4
